2024-09-01 22:01:27,528 INFO    StreamThr :19940 [internal.py:wandb_internal():86] W&B internal server running at pid: 19940, started at: 2024-09-01 22:01:27.527519
2024-09-01 22:01:28,565 INFO    HandlerThread:19940 [system_monitor.py:probe():229] Finished publishing system info
2024-09-01 22:01:28,566 DEBUG   SenderThread:19940 [sender.py:send():380] send: files
2024-09-01 22:01:28,567 INFO    SenderThread:19940 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2024-09-01 22:01:28,571 DEBUG   SenderThread:19940 [sender.py:send():380] send: telemetry
2024-09-01 22:01:28,571 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-01 22:01:28,571 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: stop_status
2024-09-01 22:01:28,572 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: stop_status
2024-09-01 22:01:28,700 DEBUG   SenderThread:19940 [sender.py:send():380] send: config
2024-09-01 22:01:28,701 DEBUG   SenderThread:19940 [sender.py:send():380] send: config
2024-09-01 22:01:28,762 INFO    Thread-12 :19940 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/requirements.txt
2024-09-01 22:01:28,763 INFO    Thread-12 :19940 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/wandb-metadata.json
2024-09-01 22:01:28,763 INFO    Thread-12 :19940 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/conda-environment.yaml
2024-09-01 22:01:28,905 INFO    wandb-upload_0:19940 [upload_job.py:push():131] Uploaded file /var/folders/lv/7pqqcf_s36x401_s8kbz5zz40000gn/T/tmpr3kscwuowandb/2zrmfsqm-wandb-metadata.json
2024-09-01 22:01:28,974 DEBUG   SenderThread:19940 [sender.py:send():380] send: use_artifact
2024-09-01 22:01:29,765 INFO    Thread-12 :19940 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/output.log
2024-09-01 22:01:29,940 DEBUG   SenderThread:19940 [sender.py:send():380] send: exit
2024-09-01 22:01:29,940 INFO    SenderThread:19940 [sender.py:send_exit():585] handling exit code: 1
2024-09-01 22:01:29,940 INFO    SenderThread:19940 [sender.py:send_exit():587] handling runtime: 2
2024-09-01 22:01:29,940 INFO    SenderThread:19940 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-09-01 22:01:29,940 INFO    SenderThread:19940 [sender.py:send_exit():593] send defer
2024-09-01 22:01:29,941 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:29,941 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 0
2024-09-01 22:01:29,941 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:29,941 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 0
2024-09-01 22:01:29,941 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 1
2024-09-01 22:01:29,941 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:29,941 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 1
2024-09-01 22:01:29,941 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:29,941 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 1
2024-09-01 22:01:29,941 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 2
2024-09-01 22:01:29,941 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:29,941 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 2
2024-09-01 22:01:29,941 INFO    HandlerThread:19940 [system_monitor.py:finish():203] Stopping system monitor
2024-09-01 22:01:29,941 DEBUG   SystemMonitor:19940 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-01 22:01:29,941 DEBUG   SystemMonitor:19940 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-01 22:01:29,941 DEBUG   SystemMonitor:19940 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-01 22:01:29,941 INFO    HandlerThread:19940 [interfaces.py:finish():202] Joined cpu monitor
2024-09-01 22:01:29,942 INFO    HandlerThread:19940 [interfaces.py:finish():202] Joined disk monitor
2024-09-01 22:01:29,942 INFO    HandlerThread:19940 [interfaces.py:finish():202] Joined memory monitor
2024-09-01 22:01:29,942 INFO    HandlerThread:19940 [interfaces.py:finish():202] Joined network monitor
2024-09-01 22:01:29,942 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:29,942 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 2
2024-09-01 22:01:29,942 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 3
2024-09-01 22:01:29,942 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:29,942 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 3
2024-09-01 22:01:29,942 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:29,942 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 3
2024-09-01 22:01:29,942 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 4
2024-09-01 22:01:29,942 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:29,942 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 4
2024-09-01 22:01:29,942 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:29,942 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 4
2024-09-01 22:01:29,942 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 5
2024-09-01 22:01:29,942 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:29,943 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 5
2024-09-01 22:01:29,943 DEBUG   SenderThread:19940 [sender.py:send():380] send: summary
2024-09-01 22:01:29,943 INFO    SenderThread:19940 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-09-01 22:01:29,943 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:29,943 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 5
2024-09-01 22:01:29,943 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 6
2024-09-01 22:01:29,943 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:29,943 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 6
2024-09-01 22:01:29,943 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:29,943 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 6
2024-09-01 22:01:29,945 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: status_report
2024-09-01 22:01:30,011 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 7
2024-09-01 22:01:30,011 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:30,011 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 7
2024-09-01 22:01:30,011 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:30,011 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 7
2024-09-01 22:01:30,770 INFO    Thread-12 :19940 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/config.yaml
2024-09-01 22:01:30,771 INFO    Thread-12 :19940 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/wandb-summary.json
2024-09-01 22:01:30,945 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-01 22:01:31,258 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 8
2024-09-01 22:01:31,258 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: poll_exit
2024-09-01 22:01:31,258 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:31,259 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 8
2024-09-01 22:01:31,259 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:31,259 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 8
2024-09-01 22:01:31,260 INFO    SenderThread:19940 [job_builder.py:build():298] Attempting to build job artifact
2024-09-01 22:01:31,261 INFO    SenderThread:19940 [job_builder.py:_get_source_type():428] is repo sourced job
2024-09-01 22:01:31,312 INFO    SenderThread:19940 [job_builder.py:build():404] adding wandb-job metadata file
2024-09-01 22:01:31,315 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 9
2024-09-01 22:01:31,315 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:31,315 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 9
2024-09-01 22:01:31,315 DEBUG   SenderThread:19940 [sender.py:send():380] send: artifact
2024-09-01 22:01:31,665 INFO    SenderThread:19940 [sender.py:send_artifact():1458] sent artifact job-https___github.com_udacity_build-ml-pipeline-for-short-term-rental-prices.git_src_train_random_forest_run.py - {'id': 'QXJ0aWZhY3Q6MTE3NjAwMDg0Ng==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxOTMyMjQ4MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE3NjAwMDg0Ng==', 'versionIndex': 0}}}
2024-09-01 22:01:31,665 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:31,665 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 9
2024-09-01 22:01:31,665 INFO    SenderThread:19940 [dir_watcher.py:finish():358] shutting down directory watcher
2024-09-01 22:01:31,777 INFO    SenderThread:19940 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/output.log
2024-09-01 22:01:31,777 INFO    SenderThread:19940 [dir_watcher.py:finish():388] scan: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files
2024-09-01 22:01:31,777 INFO    SenderThread:19940 [dir_watcher.py:finish():402] scan save: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/requirements.txt requirements.txt
2024-09-01 22:01:31,778 INFO    SenderThread:19940 [dir_watcher.py:finish():402] scan save: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/output.log output.log
2024-09-01 22:01:31,778 INFO    SenderThread:19940 [dir_watcher.py:finish():402] scan save: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/config.yaml config.yaml
2024-09-01 22:01:31,782 INFO    SenderThread:19940 [dir_watcher.py:finish():402] scan save: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/wandb-summary.json wandb-summary.json
2024-09-01 22:01:31,784 INFO    SenderThread:19940 [dir_watcher.py:finish():402] scan save: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/conda-environment.yaml conda-environment.yaml
2024-09-01 22:01:31,787 INFO    SenderThread:19940 [dir_watcher.py:finish():402] scan save: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/wandb-metadata.json wandb-metadata.json
2024-09-01 22:01:31,789 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 10
2024-09-01 22:01:31,789 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:31,789 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 10
2024-09-01 22:01:31,789 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:31,789 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 10
2024-09-01 22:01:31,789 INFO    SenderThread:19940 [file_pusher.py:finish():175] shutting down file pusher
2024-09-01 22:01:31,947 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-01 22:01:31,948 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: poll_exit
2024-09-01 22:01:32,001 INFO    wandb-upload_1:19940 [upload_job.py:push():131] Uploaded file /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/output.log
2024-09-01 22:01:32,035 INFO    wandb-upload_0:19940 [upload_job.py:push():131] Uploaded file /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/requirements.txt
2024-09-01 22:01:32,076 INFO    wandb-upload_4:19940 [upload_job.py:push():131] Uploaded file /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/conda-environment.yaml
2024-09-01 22:01:32,083 INFO    wandb-upload_2:19940 [upload_job.py:push():131] Uploaded file /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/config.yaml
2024-09-01 22:01:32,102 INFO    wandb-upload_3:19940 [upload_job.py:push():131] Uploaded file /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/files/wandb-summary.json
2024-09-01 22:01:32,308 INFO    Thread-11 (_thread_body):19940 [sender.py:transition_state():613] send defer: 11
2024-09-01 22:01:32,309 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:32,309 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 11
2024-09-01 22:01:32,309 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:32,309 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 11
2024-09-01 22:01:32,310 INFO    SenderThread:19940 [file_pusher.py:join():181] waiting for file pusher
2024-09-01 22:01:32,310 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 12
2024-09-01 22:01:32,310 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:32,310 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 12
2024-09-01 22:01:32,310 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:32,310 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 12
2024-09-01 22:01:32,310 INFO    SenderThread:19940 [file_stream.py:finish():595] file stream finish called
2024-09-01 22:01:32,465 INFO    SenderThread:19940 [file_stream.py:finish():599] file stream finish is done
2024-09-01 22:01:32,465 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 13
2024-09-01 22:01:32,465 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:32,466 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 13
2024-09-01 22:01:32,466 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:32,466 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 13
2024-09-01 22:01:32,466 INFO    SenderThread:19940 [sender.py:transition_state():613] send defer: 14
2024-09-01 22:01:32,466 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: defer
2024-09-01 22:01:32,466 INFO    HandlerThread:19940 [handler.py:handle_request_defer():172] handle defer: 14
2024-09-01 22:01:32,466 DEBUG   SenderThread:19940 [sender.py:send():380] send: final
2024-09-01 22:01:32,466 DEBUG   SenderThread:19940 [sender.py:send():380] send: footer
2024-09-01 22:01:32,466 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: defer
2024-09-01 22:01:32,467 INFO    SenderThread:19940 [sender.py:send_request_defer():609] handle sender defer: 14
2024-09-01 22:01:32,467 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-01 22:01:32,467 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: poll_exit
2024-09-01 22:01:32,468 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-01 22:01:32,468 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: server_info
2024-09-01 22:01:32,468 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: poll_exit
2024-09-01 22:01:32,468 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: server_info
2024-09-01 22:01:32,470 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: get_summary
2024-09-01 22:01:32,470 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: sampled_history
2024-09-01 22:01:32,471 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-01 22:01:32,471 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: job_info
2024-09-01 22:01:32,532 DEBUG   SenderThread:19940 [sender.py:send_request():407] send_request: job_info
2024-09-01 22:01:32,532 INFO    MainThread:19940 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2024-09-01 22:01:32,532 INFO    MainThread:19940 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2024-09-01 22:01:32,533 INFO    MainThread:19940 [wandb_run.py:_footer_sync_info():3719] logging synced files
2024-09-01 22:01:32,533 DEBUG   HandlerThread:19940 [handler.py:handle_request():146] handle_request: shutdown
2024-09-01 22:01:32,533 INFO    HandlerThread:19940 [handler.py:finish():866] shutting down handler
2024-09-01 22:01:33,475 INFO    WriterThread:19940 [datastore.py:close():294] close: /Users/swathilakhinana/Desktop/build-ml-pipeline-for-short-term-rental-prices/src/train_random_forest/wandb/run-20240901_220127-cpch6yy3/run-cpch6yy3.wandb
2024-09-01 22:01:33,535 INFO    SenderThread:19940 [sender.py:finish():1536] shutting down sender
2024-09-01 22:01:33,535 INFO    SenderThread:19940 [file_pusher.py:finish():175] shutting down file pusher
2024-09-01 22:01:33,536 INFO    SenderThread:19940 [file_pusher.py:join():181] waiting for file pusher
